"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110+"
"1940",-1.98577635049134,-3.03866065160991,-3.92424742005087,-4.58723204085708,-5.06641230956525,-5.51971244732813,-5.68810599527119,-5.95609740327069,-6.04824656120697,-6.10485723446307,-6.19480547112601,-6.22516361236171,-6.25960546435293,-6.13764705728606,-6.10575369351011,-5.95686990234348,-5.78347524356545,-5.77184720557033,-5.58307039949394,-5.54960322380853,-5.47148098555723,-5.42751530501972,-5.52396404808036,-5.47100547437375,-5.47076780354673,-5.41935569492509,-5.35235125504052,-5.37866011923057,-5.25028939753745,-5.43689001641198,-5.32281499814844,-5.46177791570107,-5.38343961996487,-5.18820814386801,-5.32877657403275,-5.31526008727835,-5.3069545599437,-5.37887687440645,-5.22098602361171,-5.29173905118791,-5.03857191278928,-5.20282538508882,-5.0961931824579,-5.06466918258874,-5.23477934574405,-4.98263109768666,-4.90075003056701,-5.22395228459273,-4.89900447792507,-5.05631280759291,-4.73300355749798,-4.80704160202676,-4.66736478958121,-4.65909852801365,-4.69301827656129,-4.48215641009295,-4.40198447401483,-4.36575966221001,-4.16099731677688,-4.50487246467273,-3.80730269465774,-4.0246319498108,-3.88362993092693,-3.72911828537361,-3.78847881933669,-3.53746394001586,-3.46628005082141,-3.50805902344625,-3.15484524521106,-3.62586709697241,-2.78428890318802,-3.0637541880009,-2.69033799250364,-2.65117849502567,-2.75581813792409,-2.46045601769206,-2.35915544448244,-2.40349994969829,-2.01134934234297,-2.29939020209753,-1.71712891935614,-2.38503235596158,-1.94705980966189,-1.96732787992938,-1.84154022387026,-1.55414512668539,-1.6076245575563,-1.64354293308405,-1.53628039181637,-1.79226159527224,-1.08520062840049,-1.71577112322872,-1.33620979695247,-1.39884073878849,-1.39264649326137,-0.974264183649657,-1.23260893236227,-0.922130248713126,-0.984973829917283,-1.01871112947363,-0.753481219599645,-1.66691343537135,-0.823827783406938,-1.40139581626303,-1.27431658788384,-0.541644002274099,-1.00895167400957,-1.38378950090327,-1.14023460335913,-1.75065015598778,-1.59014031460462
"1941",-1.82073318266744,-2.65727629157163,-3.63868075858119,-4.42593672579337,-4.95984712726415,-5.34982120941515,-5.58493334081782,-5.64617416203589,-5.92119249412265,-5.897245871869,-6.14975712610258,-6.06317539466198,-6.10306672368928,-6.06618809330392,-5.85344324921061,-5.85903375992749,-5.81583197846482,-5.65185438179584,-5.58786785005984,-5.53505287138171,-5.35827970772072,-5.46839419692555,-5.30272707503674,-5.36809626115595,-5.46555328592395,-5.48007908008348,-5.3043354388736,-5.40813223255524,-5.38256891899563,-5.41350377635715,-5.35319602805803,-5.35743063104054,-5.27636019919599,-5.29412616192957,-5.25525787708759,-5.1764537787912,-5.29991864791501,-5.25086142539174,-5.08014615686039,-5.15508319846213,-5.08514334627132,-5.26546302967709,-4.870177941401,-5.17380149185047,-4.9750751186977,-4.96013231192315,-4.95203625179332,-5.11100826824304,-4.70190137494786,-4.99259893161016,-4.79742087385993,-4.94625303516699,-4.40067952317309,-4.57891781484403,-4.46697468723669,-4.37239318570564,-4.38202663467388,-4.34511628065378,-4.16710882217694,-4.18639406382025,-3.84161114118778,-4.38836669042008,-3.54118384924121,-3.71946238059173,-3.63993692060092,-3.42814729002875,-3.5086935094504,-3.29951662803186,-3.1564645647468,-3.37731485319891,-2.73461494002801,-3.28128328499682,-2.56441749892337,-2.60515071128575,-2.50738541474843,-2.2920903559014,-2.42791024907147,-2.17534469725955,-1.98762837840738,-2.14705251129031,-1.68921190621445,-2.19176848889402,-1.87198519364813,-1.92743487288824,-1.83401373896494,-1.431274990789,-1.60285959707398,-1.57291795843438,-1.38254938231502,-1.66907645808348,-1.00012624816139,-1.67891661620416,-1.36440763256244,-1.41816074377836,-1.53532351172961,-1.10809914694129,-1.08658688454666,-1.06704676337868,-0.919548532749465,-1.18063395318569,-0.60897332553072,-1.96607000014832,-0.622338358909015,-1.43598052657862,-0.630341409767554,-0.219144059953052,-1.52900604972198,-0.0313627083021817,-1.61110430008711,-1.61110430008711,-0.758063373006348
"1942",-1.99198759597152,-2.85539658276046,-3.66192598455368,-4.31706320382323,-4.8266900561862,-5.18623946314269,-5.38474709454642,-5.68074977554563,-5.85623459784788,-5.89107637307671,-5.82934569763155,-6.10799836336393,-5.87066384696228,-6.05546987708389,-5.88494470373031,-5.67490351510582,-5.57065116205302,-5.58466699376604,-5.49068925919549,-5.49847708147187,-5.38605628085604,-5.44288081773939,-5.33560395133405,-5.4486752481366,-5.30755994791497,-5.33747408174923,-5.46555328592395,-5.34771771684316,-5.2861911867502,-5.39990722230967,-5.34018157064674,-5.50141322255847,-5.26217831993216,-5.20228017835109,-5.32056297549536,-5.22320989406123,-5.19919627568023,-5.27518694915918,-5.18000113972999,-5.26895275791813,-5.12117586979562,-5.369598568553,-5.0101354190546,-5.16588657936755,-5.07613427632895,-5.00058595824325,-5.09423431797257,-5.10687090197708,-4.73254911531792,-5.0075899359103,-4.55333703734807,-5.03288090304358,-4.58880483190183,-4.59008454857005,-4.47256422144007,-4.38066755863625,-4.44177663907966,-4.44415739014039,-4.2111705559892,-4.28410169451868,-3.56369278202498,-4.35332256654553,-3.95076383374458,-3.55609834288012,-3.72641518764304,-3.3281885848089,-3.49895355046005,-3.56644945456059,-3.20049577758677,-3.41882178301589,-2.56263902832835,-3.39052453960585,-2.85997835257637,-2.60274468695694,-2.59242950161051,-2.20114826494056,-2.55936299030724,-2.4852467076011,-1.98521558579754,-2.35255295037197,-1.71433742325987,-2.34770798981601,-1.95138611482606,-1.99975828321581,-1.79764877720829,-1.45539580992972,-1.69451116879347,-1.61089397197448,-1.44694923339387,-1.71617159267325,-1.02562859113146,-1.83444570035806,-1.39512927428273,-1.49691758947821,-1.41249871581676,-1.01151116570577,-1.20744214888142,-1.19999738345979,-0.781912822645935,-1.15139300450816,-0.783986967476905,-1.58991963928822,-1.04286353459846,-1.0719538047915,-1.67755616651039,-0.766371850632146,-1.32308672521731,-0.64855629723207,-Inf,-Inf,-0.264524295656077
"1943",-1.99404947506586,-2.97000604898311,-3.77421950128095,-4.39183457566497,-4.97855540063284,-5.34708753091747,-5.48705949114491,-5.82493367622035,-5.96190574486644,-5.97519757464411,-6.23838862708759,-6.26169970595604,-6.01534748757131,-5.92867755900922,-5.91561523482454,-5.82425662812408,-5.76576426701208,-5.61522229767672,-5.43505389012151,-5.44565795444675,-5.48224020470897,-5.51274897726022,-5.32589413431827,-5.42478803060199,-5.29114316280004,-5.46366381913603,-5.41867872321922,-5.40367788220586,-5.38343961996487,-5.49384575082927,-5.43253470866784,-5.44264973743796,-5.37498245148352,-5.35066384692025,-5.31526008727835,-5.18356112924985,-5.21158936303821,-5.21618453700951,-5.2434504651072,-5.27148071259448,-5.1466268533076,-5.44034186657745,-5.32199549390261,-5.17964583683054,-5.07309597543886,-5.01645217941782,-5.10061470771578,-5.13926443669344,-4.93840766009937,-5.06720564558465,-4.68746542871492,-4.96084562959374,-4.67441308873025,-4.70753519266612,-4.53517781416806,-4.48987914165336,-4.48366076859089,-4.62384345125371,-4.30706759620843,-4.37556753961314,-3.76269823731758,-4.32006643455111,-4.13329331236068,-3.92257851936766,-3.67556844005426,-3.45510461573107,-3.50632459120464,-3.55054461652509,-3.39132626186689,-3.40321942461379,-2.72532352977267,-3.22655523621207,-3.01863249344032,-2.96144679558744,-2.59995393103537,-2.33191092237587,-2.40895723128065,-2.56704555294497,-2.25766909037321,-2.35986469064704,-1.7639069762735,-2.38290617274283,-2.10194894358315,-2.04984390524089,-1.88429589943499,-1.58365808619668,-1.77662064173527,-1.68478126273789,-1.55828387774273,-1.80710866777528,-1.1234594381987,-1.90397005983596,-1.58087961052614,-1.52913985275028,-1.62594338133599,-1.03806014006603,-1.0747678405456,-1.31029303962663,-0.756344734529344,-1.19635853327032,-0.503244433745677,-1.16990959905024,-1.15406897479775,-0.740599440123018,-0.799810767068167,-0.350362055075836,-2.10697719187436,-1.74891264605764,-0.286014130906646,-0.493170726027271,-0.558282427255991
"1944",-2.07896165684298,-3.06703495345283,-3.99943446243912,-4.56643035767216,-4.95643124008274,-5.41372821805936,-5.50903839786369,-5.75908379044129,-5.86113828543241,-6.09860442266589,-6.23941321734116,-6.15633919029822,-6.25751559943347,-6.07137393033628,-6.15210289307079,-5.86043628470158,-5.79032123607344,-5.77409764857123,-5.58174184874718,-5.65327949248309,-5.54703516898168,-5.51423707277293,-5.43918992542945,-5.42138936413803,-5.41958145404108,-5.36809626115595,-5.45660994554263,-5.37779356804983,-5.34268731428398,-5.57776675407334,-5.38496517327371,-5.56881461424572,-5.39218858215811,-5.33768209007031,-5.46508058442614,-5.40434477119357,-5.39482826692888,-5.35531108806816,-5.18623946314269,-5.427287747845,-5.17010006874728,-5.40590257722797,-5.17397809229243,-5.18142361507654,-5.06958943693993,-4.9510465026846,-5.21195620089999,-5.14353831276048,-5.05223884395133,-4.99215707285048,-4.68779121467643,-5.05851337434072,-4.82133812356588,-4.89485426111055,-4.78717179397113,-4.41124949335078,-4.46020441573791,-4.49515054094954,-4.32913062532038,-4.47107645150739,-3.84422417986371,-4.41711509734638,-3.90004502866874,-4.02951233422061,-3.88640399281053,-3.37167741512616,-3.57394491602184,-3.52761130651781,-3.37567584443208,-3.58354693884812,-2.8191437861079,-3.42783914260859,-2.84713986950416,-3.06473943085727,-2.89081385560696,-2.30127595029542,-2.4599994260819,-2.33226110210405,-2.32944254716393,-2.56459941869725,-1.87981721164892,-2.50557068799205,-2.14170851141159,-2.04405123208771,-1.79526761558394,-1.61421932519113,-1.72606723886898,-1.65915350468003,-1.58783298868172,-1.73278703505167,-1.11847117754694,-1.75901158276825,-1.46115584786367,-1.43637155315449,-1.43996099596895,-1.1666031623226,-0.969496379960777,-1.26347867717543,-0.969873487183685,-1.10576984295471,-0.562569897022209,-1.32419130331696,-0.980370691500462,-0.936929758855052,-1.3546096648534,-0.557442151994582,-1.09639574701257,-1.17634466720846,-1.37384023668249,-Inf,-1.37571848338772
"1945",-2.13250482262244,-3.19794638168717,-4.05976923758241,-4.75506327556271,-4.98175633454588,-5.64447636875879,-5.7978733980558,-6.05376557330536,-6.09682506276581,-6.21460809842219,-6.27914661955976,-6.39973358254888,-6.4302796348977,-6.13811012744947,-5.91376303944413,-6.13072661444149,-5.86043628470158,-5.70990115566438,-5.60892694364352,-5.63016033478559,-5.53759029979213,-5.54600979078366,-5.43299226987464,-5.40746281380883,-5.49628061933195,-5.44403702089744,-5.51473359711282,-5.57961983203578,-5.42229454636775,-5.48488793763141,-5.4094724159142,-5.58599943899982,-5.26798216675196,-5.43207735672756,-5.39240828994763,-5.48248061822136,-5.45333508881465,-5.37476653871144,-5.27479617150669,-5.32281499814844,-5.17698508138051,-5.49335948775137,-5.03196108081101,-5.34897928135026,-5.32918903021512,-5.05396041883463,-5.08789437964321,-5.17627674063901,-4.96728848959289,-4.94991655906155,-4.75750584729179,-4.96858205786526,-4.7213669803906,-4.68140349198768,-4.78921322368039,-4.50026977616272,-4.40935672234584,-4.47712883610721,-4.35394465054693,-4.50171147761986,-4.029174990239,-4.36489423593358,-4.01261712066385,-3.83506196429202,-3.97304770726592,-3.71814349980046,-3.43095580382643,-3.50041016673375,-3.35372236763797,-3.63495961212451,-3.05372162075876,-3.39985827866093,-2.98277656239377,-2.90832597455632,-2.95945820518977,-2.58868175620481,-2.47541583043467,-2.3636842023619,-2.14423182784089,-2.58398030258101,-1.93313411130461,-2.41424317453693,-2.07737966880142,-2.10019950516435,-1.96527749110186,-1.62924783975693,-1.80670662343534,-1.73561356780585,-1.54599843252114,-1.74980979078239,-1.17649383333765,-1.91520928077293,-1.56484702910623,-1.55914887214093,-1.4373855706648,-1.07295331388783,-1.24196547183603,-1.24821034741916,-0.734713201799447,-1.1201986057936,-0.778567823438223,-1.47022829647614,-0.926313290335674,-1.2438161112505,-0.675771024176439,-0.90867728783108,-1.38941522595641,-0.180323554131282,0.135076198796803,-0.122217352724288,-0.559615037935704
"1946",-2.13670631411684,-3.2124465371033,-4.06203227275485,-4.92427412844821,-5.19018070794346,-5.53886143254241,-5.96618673992371,-6.03353732352989,-6.19824274433593,-6.34585638503215,-6.48904494412395,-6.53550230508009,-6.53137575176907,-6.34642667304304,-6.11295444469569,-6.01493790329362,-5.82662830465505,-5.72971585668271,-5.7174758017882,-5.58068027752222,-5.47672658652208,-5.5685525253961,-5.51796702860799,-5.47410034650241,-5.41890432953715,-5.43093489116288,-5.43643066867767,-5.45333508881465,-5.43620107391142,-5.58307039949394,-5.38256891899563,-5.6481585709082,-5.51523036811161,-5.42274744492621,-5.54986039238394,-5.466736018173,-5.31526008727835,-5.33747408174923,-5.1837394618406,-5.45778214119906,-5.31709252187437,-5.48705949114491,-5.13687902067051,-5.26914698924826,-5.16029606865066,-5.22098602361171,-5.15942536768142,-5.08870494951818,-4.93938497256809,-5.02265726932358,-4.82756401841176,-5.12756244612555,-4.75042719864523,-4.71308952820759,-4.61815411354639,-4.55561840715884,-4.5067738641319,-4.37049339886021,-4.34457671922704,-4.44645849483327,-3.93100197202595,-4.42126654801149,-3.97720173145314,-3.8860141862471,-3.68732066964994,-3.60229816960082,-3.64348552682405,-3.37810605043876,-3.20551547316636,-3.38071851248083,-2.82666483243845,-3.37731485319891,-2.84948704534273,-2.96196873140119,-2.72341767823333,-2.52863285745565,-2.6445825656581,-2.24493902030123,-2.09039733784388,-2.31201945698101,-1.82928689679888,-2.39146002350322,-1.98681860564664,-1.98033494104561,-1.77199801925024,-1.53890955374456,-1.66254337412121,-1.63400728261913,-1.42596701638362,-1.68732918610238,-1.0020229273654,-1.70529374107768,-1.39428621104944,-1.50319678462899,-1.38109987584906,-0.995323116762348,-0.897078965376352,-1.09339193843823,-0.799314688415069,-1.04373497455903,-0.667923977050518,-1.26248860959317,-0.790197874180042,-0.840645370680245,-0.70681820461544,-0.518164151681134,-0.973745071848865,-1.64922918832735,-1.16253340044207,-0.392176296781649,-1.78181111857487
"1947",-2.23668499921734,-3.3852551372414,-4.28236231156094,-4.98219362046495,-5.42274744492621,-5.85344324921061,-5.86465570024429,-6.06231628807993,-6.40093767661368,-6.34699728646794,-6.50965052528027,-6.6143396746826,-6.46692302703668,-6.38184401779811,-6.32108034293271,-6.15586760339959,-5.93395064090738,-5.96540701278869,-5.69047146059653,-5.74491701801476,-5.56306446771732,-5.59564581605162,-5.42365385785933,-5.48031897453107,-5.49384575082927,-5.45146854604221,-5.46460810626946,-5.42865386827604,-5.50879151476158,-5.72174280003319,-5.44034186657745,-5.75876678298896,-5.69017547124998,-5.53328049466759,-5.44612156131643,-5.56698143316406,-5.38758583430622,-5.51597598763168,-5.34666762748908,-5.48609377402495,-5.28856507510536,-5.63659122511588,-5.34582834921909,-5.37844341102732,-5.31099741970541,-5.20082774527078,-5.32609974756049,-5.09439741020159,-4.94330380193597,-5.0955398011867,-4.88184637926334,-5.15439019774139,-4.86510739813131,-4.76768911548587,-4.84469721655283,-4.5463354002672,-4.68399696653406,-4.62588322758563,-4.32951008876364,-4.49766197827281,-3.98814839581764,-4.51140665617593,-4.05589337584785,-3.98599252562832,-3.78834626073455,-3.52516324164555,-3.68548522104592,-3.63549035745503,-3.24447572391849,-3.49226059261916,-2.80985039556528,-3.42166543030202,-3.0359294633054,-2.82967560922607,-2.87077503414961,-2.43833608997594,-2.70911076329953,-2.49940321914071,-1.98322268393929,-2.31157538483218,-1.8928557563122,-2.41424317453693,-1.98833655495545,-1.99665306861109,-1.90361436110233,-1.66229031633833,-1.75781031868522,-1.65377127292383,-1.52283370165872,-1.68695630886384,-1.13032589082437,-1.92146732375675,-1.48402186028785,-1.68561725917292,-1.4703675134678,-1.03150799943046,-0.963938049341729,-0.944242775643725,-0.545287677321093,-1.00481051866933,-0.763584666428542,-1.40874448995748,-0.69318918144197,-0.643180565822794,-2.71528631876684,-0.379642402606081,-0.976250418558962,-1.05256875016678,-1.37759233382599,-Inf,-0.555334963751948
"1948",-2.25219620746092,-3.37561735805939,-4.16414490248138,-4.95643124008274,-5.54703516898168,-5.88422579643838,-6.26274847375013,-6.15022583949292,-6.48773001954264,-6.44465039142756,-6.61136126592833,-6.54868321044368,-6.57557796664381,-6.61807520386768,-6.33114191467814,-6.32275025704189,-6.06489582519387,-5.82866565680289,-5.7689612006812,-5.7913030721857,-5.83377727127239,-5.70658640198894,-5.6204528670692,-5.7174758017882,-5.5836023144001,-5.72296529407298,-5.58599943899982,-5.57856050990282,-5.55657009497581,-5.67548660550135,-5.64193507133012,-5.77926061583216,-5.6424992462393,-5.58174184874718,-5.5828045481033,-5.5943004640392,-5.59403161069708,-5.59591510378719,-5.2675941939052,-5.45895571251085,-5.27773073293965,-5.4769656779757,-5.29951808712456,-5.42637803661555,-5.31282205275092,-5.26121427859653,-5.31160526087497,-5.29452456830934,-5.045848049852,-5.03058293190595,-4.8117024714971,-4.91210303803201,-4.92537545014543,-4.78969416633725,-4.70399654029499,-4.68000149661109,-4.60068028071524,-4.71097524488507,-4.48863236974014,-4.38507126486011,-4.16982270339806,-4.36238088242705,-4.12744643372722,-4.01377891438253,-3.84679722051044,-3.6841705583862,-3.64157610899807,-3.7493090949404,-3.4417694074272,-3.36647716518397,-3.04341105553746,-3.36081388326728,-3.0423837263978,-3.08894465527617,-2.81256107780546,-2.65760426562184,-2.62427906803753,-2.62967349582492,-2.42131232426285,-2.29435902009683,-2.04450692380084,-2.4266981208453,-2.07560889565966,-2.14118929397125,-2.03416994135479,-1.78838516858911,-1.69071304589908,-1.78480371666205,-1.52213241203633,-1.86999780575874,-1.25222861128961,-1.82497918444154,-1.56016215189996,-1.5931365053014,-1.44364808814987,-1.10076059462576,-1.20542719477251,-1.2386367154893,-0.740276524654867,-0.918949262637491,-0.887664403085832,-1.35316524102602,-0.612018908478569,-1.01666646998275,-0.975197143160097,-0.959882182801017,-Inf,-1.86820864139146,-0.749055317498369,-1.10415160237743,-Inf
"1949",-2.17858144552461,-3.1841362910643,-4.20572315020549,-4.98452904701178,-5.44149513622436,-5.72633487912671,-6.12751339157126,-6.08095171360952,-6.50562907213949,-6.26642784715199,-6.59513672124032,-6.60027057923418,-6.62558838721847,-6.29798970736124,-6.51774227543289,-6.34985524783022,-6.21711122864031,-6.0310373222278,-5.97441079254215,-5.82561118302133,-5.77441955425564,-5.7368223287344,-5.74742093168603,-5.66101038281233,-5.58893708298716,-5.54013418312787,-5.67548660550135,-5.56671982426786,-5.64193507133012,-5.6627365052202,-5.54447369217132,-5.69462453687144,-5.70388247965653,-5.68751550219233,-5.70869451901722,-5.46177791570107,-5.58813505113024,-5.55838427196684,-5.5305016625144,-5.48972003207818,-5.31770408034823,-5.65442104511848,-5.27342965104026,-5.4769656779757,-5.35235125504052,-4.99068561878864,-5.26798216675196,-5.12756244612555,-5.11816482703892,-5.11900031877438,-4.70344475525643,-5.04305518535237,-4.79463721094292,-4.84800637064804,-4.79572554770915,-4.71677236256939,-4.52009401363297,-4.61623113334752,-4.4835722142406,-4.45468335271415,-3.98249911923247,-4.25853547694377,-3.96152842533199,-3.95414793172882,-3.91212301042848,-3.62504117809076,-3.63788220354303,-3.48453551328549,-3.46132962471691,-3.49485991957417,-2.81291084171839,-3.2555138759661,-2.8619884035044,-2.93976790563656,-2.83228777252973,-2.55166202633476,-2.54204859317535,-2.40158808283605,-2.34895369152166,-2.48184334649612,-1.9246213717254,-2.34584756305366,-1.96517044344058,-1.92801227582842,-1.80796812259252,-1.6221736689861,-1.6604470366755,-1.59908172335846,-1.42954012392814,-1.51669921788398,-1.25134048071101,-1.75271377138906,-1.32104609191308,-1.4237968712298,-1.34610104417598,-0.987354496180203,-0.960433337693408,-1.07270480457695,-0.717032169366219,-0.905335955150633,-0.728942247943459,-0.926351168788773,-0.873825288555985,-0.669151396063741,-0.852379751349012,-1.7236597965244,-0.691270941797221,-Inf,-0.162331888167566,-0.800979637838439,-0.479750172864933
