"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110+"
"1921",-2.81362740690232,-4.41752946771654,-5.1535246216465,-5.84684485749804,-5.72787027018529,-5.98468756282896,-5.99748261943355,-6.31332407136135,-6.58277742178666,-6.59221487840196,-6.6854120478387,-6.76019771462452,-6.78730912590627,-6.55921331827359,-6.54659042977055,-6.43650243033597,-6.3144284337044,-6.13487313040334,-6.00070712847491,-6.11884347643781,-5.81717516201129,-5.97480410621487,-5.97756164193899,-5.72664176880228,-5.76385100112232,-5.646740734289,-5.67723791943409,-5.52823380214967,-5.56384663435868,-5.49872143089276,-5.53328049466759,-5.72204828346309,-5.42161558289253,-5.32138130614659,-5.3483483001536,-5.43162021386246,-5.30132187556834,-5.19359705577763,-5.03687660530148,-5.21434393277186,-5.18356112924985,-5.33290881131766,-5.13704921895191,-5.13773030190009,-5.11250192049983,-5.00147735631149,-5.08740835290217,-4.98423682024172,-4.93743130183784,-4.88211016190797,-4.69750479719089,-4.90925267980765,-4.6232323288065,-4.6912728850415,-4.43256232138178,-4.4792426293903,-4.33331266388328,-4.3849910241379,-4.28628018641212,-4.28657101090159,-4.08453285483811,-4.18764476338756,-3.95149174933851,-3.78808119623397,-3.77530918211232,-3.53495737184168,-3.65784601153376,-3.50692463122531,-3.29066725151734,-3.34330590324638,-3.07820125558543,-3.25101169489827,-2.97455803832258,-2.84361222549316,-2.79205700543518,-2.68664591596854,-2.51685562622142,-2.55825183601382,-2.28428359182413,-2.3738233405951,-2.16754733550698,-2.41253389654191,-2.17068002211411,-1.99239083213041,-1.92863817213577,-1.79750997171982,-1.81723113520172,-1.68977524683916,-1.63103444782167,-1.74338653494405,-1.42802510175818,-1.69689848120434,-1.41185424968537,-1.27389467863098,-1.47364906976836,-1.35776910250934,-1.55281186249689,-0.822133489173733,-0.895104258613071,-0.929426631267296,-1.77141581184446,-0.579045579743392,-0.792616196346608,-Inf,0.0390870503746562,NA,NA,NA,NA,NA,NA
"1922",-3.08035378128474,-4.7272248319954,-5.56698143316406,-5.81885668250167,-6.08885689311663,-6.40819284749486,-6.48707320506911,-6.39194211370511,-6.49366084417592,-6.7881960439245,-6.744786450704,-6.72960909359866,-6.93718408967295,-6.78730912590627,-6.45540658497512,-6.63315844607901,-6.73296198860897,-6.45096354370863,-6.1957863441816,-6.14321810233552,-5.97205415358816,-6.07137393033628,-5.89397492583073,-5.84823037902207,-5.72633487912671,-5.81919332616753,-5.72664176880228,-5.81482577344953,-5.68692535758978,-5.59591510378719,-5.55579359694275,-5.76512610489725,-5.4451945624088,-5.5727542122498,-5.47648755221952,-5.50805123095233,-5.38540147345515,-5.34540897408189,-5.47792261584776,-5.22135632541191,-5.27969190242487,-5.37909367657532,-5.17168471561467,-5.31668502390622,-5.21379241147835,-4.99156823137903,-5.14593968612715,-4.9681506824901,-5.06831737443734,-4.87579850387404,-4.76194096193804,-4.91960699574869,-4.53956972890414,-4.67677360484778,-4.57687431683324,-4.52996995342516,-4.39571996180588,-4.39240025510144,-4.24973601148549,-4.30795866332018,-4.08334527676373,-4.14673319311382,-3.962421963012,-3.91809138082975,-3.78786036280772,-3.57262647728969,-3.59995324491954,-3.54498692393976,-3.36531878562726,-3.31875141029546,-3.11903048989848,-3.31337883052525,-2.92302099060241,-2.9482763323977,-2.90036754978267,-2.63275721706678,-2.55154657733423,-2.55432103867236,-2.2722304909803,-2.42204453303137,-2.15890041981501,-2.36466264480226,-2.01335422055241,-2.13735883162873,-1.79708763874623,-1.83762541310024,-1.52545068691779,-1.55856420606129,-1.47925649973178,-1.67745982688101,-1.3707675286865,-1.58424298699956,-1.43028386691149,-1.42606690650457,-1.3536993959901,-1.06578601489656,-0.973469734161338,-0.868594022451384,-0.95778743312448,-1.62847803051434,-1.7852089706665,-1.0642514424843,-0.30717890650748,-Inf,-0.534309217514274,-Inf,NA,NA,NA,NA,NA
"1923",-2.88874508165164,-4.60807439913548,-5.44565795444675,-5.96151747074003,-6.11975256740951,-6.28342241442255,-6.45096354370863,-6.52249287819149,-6.88208753223356,-6.66402509405954,-6.67585022199935,-6.53274937835868,-6.51638909525347,-6.8656541029635,-6.63315844607901,-6.5479851301361,-6.38302675004716,-6.24197929521832,-6.16486600652738,-5.99708028589362,-5.97795619708319,-5.94191276827873,-5.82222822986268,-5.72021678111963,-5.82968589154536,-5.70869451901722,-5.57829585461478,-5.74930298995801,-5.57856050990282,-5.6234936434274,-5.58174184874718,-5.71777998430005,-5.5353063246843,-5.51597598763168,-5.3913102333972,-5.34498977474647,-5.25277055159207,-5.39284785039427,-5.19431777652955,-5.20282538508882,-5.19143800492094,-5.44334313859829,-5.13212519168397,-5.2276725269787,-5.27655587476652,-5.04709183110687,-4.99422075282816,-4.96327472273642,-4.86420001586671,-4.87973861929449,-4.78825203172845,-4.80410904860548,-4.64985379361473,-4.47379110793171,-4.55495246982747,-4.47844943320893,-4.32526830085527,-4.36836044391007,-4.21319566806243,-4.1802946843601,-4.06145151892007,-4.2246810639501,-3.89881067395601,-3.66208174172856,-3.69124224330312,-3.55417375126164,-3.55837764604978,-3.4824182831335,-3.35891405540742,-3.30348100815609,-3.18232694712112,-3.25639598478212,-2.91795674938442,-2.82991279685954,-2.81718449517961,-2.6149697780862,-2.47642670635546,-2.50206094700807,-2.16192789930205,-2.14323367476762,-2.13686728536687,-2.24309052120841,-2.08129125133846,-1.83756888025936,-1.80019293110888,-1.62986513474914,-1.55781367281496,-1.44717451558201,-1.32542882714865,-1.38419656303774,-1.30808225104511,-1.18011631354573,-1.45629631298581,-1.06103908576099,-1.38931090632095,-0.976861136410373,-0.64147545778545,-0.878881755078346,-0.690706162270733,-0.94483167730774,-1.36637409368476,-0.801440882695213,-1.00114353117889,-1.31551535239287,-0.796004165999733,0.0185037448978556,-Inf,NA,NA,NA,NA
"1924",-2.92268629368593,-4.55895476219113,-5.54345093575386,-5.84304454198971,-6.19824274433593,-6.77497416774832,-6.38243520906569,-6.37889329273005,-6.67347398325747,-6.73548405804168,-7.05857816871672,-6.95904857336969,-7.00426617936298,-6.91780561483564,-6.60321608946393,-6.6076506865318,-6.55148041506474,-6.4100148947648,-6.09860442266589,-6.00313235197566,-6.01044351370579,-5.71899764046268,-5.8464987768578,-5.80084418749933,-5.77248967266599,-5.77635316749104,-5.78152782328105,-5.72235386024164,-5.646740734289,-5.66388891099452,-5.65670806727027,-5.72113211299131,-5.48272108954632,-5.56541280539143,-5.46013066271064,-5.51423707277293,-5.49774439124493,-5.4166505535099,-5.33601923373205,-5.35066384692025,-5.18071212447377,-5.41462648894842,-5.2589043641912,-5.36852526159153,-5.24155903272943,-5.03364806840533,-5.10902019601766,-5.02783231892478,-4.89806582549276,-4.9581377251385,-4.74190670956156,-4.87868640296697,-4.64038294174384,-4.66184636318165,-4.48587717980011,-4.5875267508155,-4.38290702210119,-4.38539229215018,-4.21319566806243,-4.24184738807789,-4.02979354116265,-4.17885724536709,-3.94299780972758,-3.79646466479387,-3.71333609454793,-3.55634355683052,-3.7087964879543,-3.50462643047023,-3.38984209762402,-3.40770853327781,-3.25896891843465,-3.2349035859454,-2.98853821297375,-2.90915098904087,-2.7276918413575,-2.75084288615812,-2.4364136726314,-2.60758967078858,-2.45084151149334,-2.343323757653,-2.12256618526277,-2.38409888217759,-2.04933919786339,-2.02271344263424,-1.74956242052827,-1.762909656124,-1.57938408710564,-1.53975328026875,-1.55514387478334,-1.52702877619338,-1.36430980224318,-1.44889343087641,-1.35594363951956,-1.17674357427327,-1.17884451429904,-1.34070550615329,-0.840826180290536,-0.79223849987093,-0.500299551093197,-1.05411704878156,-0.981610891745038,-0.438900389194529,-0.261402427181314,-0.489091855786913,-Inf,-Inf,-Inf,-Inf,NA,NA,NA
"1925",-3.00549982111304,-4.75367019430654,-5.65699431315744,-5.94191276827873,-6.08226491143448,-6.51032234257124,-6.58205513934284,-6.9157874506794,-6.67268315680265,-6.76106089983133,-7.0655793641757,-7.04586858111177,-7.01757014498934,-6.86469578952169,-6.59806712626774,-6.70808508385357,-6.50496039942985,-6.50295705986168,-6.33395485605476,-6.03395459872893,-5.92007455102131,-5.88566412822177,-5.9902652665325,-6.03562544289375,-5.74679436524949,-5.72633487912671,-5.85483794957616,-5.76640283663787,-5.80282962825744,-5.67519501780429,-5.5154788461847,-5.80051366361597,-5.61522229767672,-5.72971585668271,-5.53987950338626,-5.44172594984339,-5.51647337635121,-5.50953234699697,-5.30675284536914,-5.33104719117096,-5.26992429204682,-5.40256738792184,-5.24800455267445,-5.25602445435779,-5.12117586979562,-5.20573818525494,-5.13636859956202,-5.09407125233829,-4.87921237273584,-4.95671545210683,-4.92675381011555,-5.05599883584779,-4.55324209312773,-4.66938875831474,-4.65604251636185,-4.62578113989222,-4.46627818712147,-4.56537271611402,-4.26250289270397,-4.26108415088977,-4.06400936242603,-4.27730632390348,-3.99556767113849,-3.7937956240635,-3.75122305252444,-3.62036136198354,-3.69373120484496,-3.54529872563641,-3.34781776515892,-3.46996884908937,-3.14397709401799,-3.28197538181152,-3.07989679758675,-2.86642478908269,-2.76465229912627,-2.63949942732605,-2.6079153152962,-2.53079143865072,-2.34677734378643,-2.4751187083569,-2.16025254441645,-2.21784880205114,-2.0543977712404,-2.01379613336796,-1.82735763174811,-1.70248565348417,-1.78349372481102,-1.61078882450506,-1.57857898484812,-1.65020261692879,-1.4770027454454,-1.59709934657688,-1.3824417918044,-1.47531357063869,-1.30628980802038,-1.29988916782248,-0.895770225060245,-0.884971344450309,-0.55550051728929,-0.457951745825665,-1.76530256026569,-2.03426934303323,-0.39952130754068,-0.209720297648763,-0.708855919265279,-Inf,-Inf,0.720176086281171,NA,NA,NA
"1926",-3.03786763015678,-4.74362797913566,-5.56671982426786,-5.91228374923354,-6.36543098815677,-6.42532912973784,-6.55991928371061,-6.74904358782732,-6.83450481724254,-6.93924594607351,-6.82617529198971,-7.01534048966207,-6.94338245662529,-6.75761262055242,-6.71465864902022,-6.62860953755264,-6.5585078508722,-6.51032234257124,-6.39973358254888,-6.10530536353174,-5.99990002592908,-5.88243078608386,-5.75718325138332,-5.7916305652294,-5.77313255279099,-5.64957842064269,-5.70148511560752,-5.80481901883397,-5.7597181069865,-5.582273057259,-5.58546624783816,-5.75339297520954,-5.57038859148567,-5.6005041252027,-5.66360068502337,-5.46815714583994,-5.32035849742492,-5.40145812546755,-5.3642435166642,-5.28362581780505,-5.35129629133892,-5.44357437920518,-5.13043285755185,-5.11749693588035,-5.20500918941439,-4.99053859239713,-5.08886714236583,-5.01615047478437,-5.0281375692324,-4.82133812356588,-4.8123173642177,-5.05788414669687,-4.65184259418652,-4.65825455708055,-4.53284952440847,-4.55134509929318,-4.35846637026487,-4.54718433678944,-4.28156610436025,-4.14875851026182,-4.08441403354519,-4.24931557843326,-3.95853825916961,-3.81944382413505,-3.72148529386285,-3.49875508525696,-3.65807870496122,-3.56768889732421,-3.37471125642633,-3.2866997369973,-3.19186881938167,-3.29786492111857,-2.87284230052946,-2.82494363257376,-2.74945048780116,-2.56936710133808,-2.54917640704582,-2.65207164969294,-2.44972871303843,-2.28717444929461,-2.17701909002256,-2.31294860919652,-2.07629449881797,-1.9518859687524,-1.76119728704542,-1.83420152533971,-1.60401762874857,-1.68120785068966,-1.59885906626678,-1.54780673853769,-1.49660935216878,-1.70807662566471,-1.51256077912472,-1.15497631223722,-1.21268396992826,-1.03202992011037,-0.9837775951039,-0.73560175701716,-0.484423903426997,-1.14145820493693,-0.968250037471627,-1.55462780927418,-1.77183920179292,-0.209720297648763,0.0185037448978556,-0.259797162295622,0.132579689899115,0.326191715546967,NA,NA,NA
"1927",-2.98210554063933,-4.6838887706995,-5.58041506070592,-5.79261368836282,-6.10979773406985,-6.23941321734116,-6.32553965912947,-6.46242863744884,-7.04472113405529,-7.13968733632943,-7.0367256602791,-6.98140181915044,-6.83916248751653,-6.8656541029635,-6.97176060895805,-6.92388466091202,-6.59513672124032,-6.33395485605476,-6.23226303366091,-6.08709477812323,-6.08753501585872,-5.9074911133318,-5.90712339867423,-5.67782237298667,-5.80349231880521,-5.77732137799107,-5.68251033938066,-5.66851186057428,-5.6377138746865,-5.90565389069487,-5.605658076663,-5.69076753757871,-5.59349412076208,-5.62960307648195,-5.56515160648698,-5.41238232283601,-5.45146854604221,-5.52471621058292,-5.36019277026612,-5.35108543208669,-5.37110313627369,-5.49384575082927,-5.24269346280004,-5.23121962301554,-5.24838499779983,-5.2112226596971,-5.28028100406194,-5.01811318395221,-4.90884614819422,-4.8476239858368,-4.73073340896344,-4.91115201561131,-4.6134039909152,-4.71957144629807,-4.48970093618198,-4.64359921260787,-4.35573530071981,-4.34921100573226,-4.16401623547142,-4.23360662955561,-4.07219175758097,-4.22632287578422,-3.88928351845866,-3.75523295466396,-3.73571952095975,-3.57508659083991,-3.65366676235819,-3.51378394241172,-3.39073233181439,-3.29645905952658,-3.15105363836559,-3.30076398434089,-3.00350238281842,-2.89348259152559,-2.74450673811282,-2.6486875517087,-2.56068247357178,-2.51012600108085,-2.32431958514005,-2.37855942109163,-2.27124147671412,-2.35579601432712,-2.06915067475625,-1.88851048654039,-1.84969583265115,-1.69382546194436,-1.68454407492176,-1.416613372247,-1.40903907210303,-1.49833044219981,-1.32403343172638,-1.52444440330446,-1.57614821456946,-1.36265205600692,-1.13902499195945,-1.39360098963566,-0.672715339495568,-1.08110641453844,-0.761862947586741,-0.449239895333071,-0.627007442055402,-0.530579452252852,-0.0386867757232442,-Inf,-Inf,-Inf,-Inf,0.292136636134472,-Inf,NA,NA
"1928",-3.00394591332849,-4.56460422424143,-5.48296161871164,-5.79589776356401,-6.33734086380449,-6.20119841151227,-6.40758623540468,-6.40274654053771,-6.82341413054839,-6.83543461740251,-7.00206595845338,-6.75847357626638,-7.00426617936298,-6.82709737596468,-6.64693066070024,-6.63163984290182,-6.69587491994664,-6.6407862481279,-6.20515293965144,-6.01986402162968,-6.16391498410667,-6.09504886336455,-5.77441955425564,-5.75055966621513,-5.646740734289,-5.79886268090647,-5.65900033188431,-5.6857461121701,-5.45543912232025,-5.72541477478331,-5.62821128780913,-5.71777998430005,-5.5828045481033,-5.54115355120798,-5.51721992360499,-5.48416513311855,-5.50632603027798,-5.45637567120631,-5.25315281459366,-5.28264088716303,-5.3312538667943,-5.43276346310096,-5.16658759587014,-5.14851900145964,-5.18481012575444,-4.97782934237108,-5.0313483356938,-5.0281375692324,-4.83433180962786,-4.94611239808076,-4.83420606300714,-4.91387162566395,-4.61683799085577,-4.62557699576575,-4.65079536401437,-4.67398450198845,-4.46089669683167,-4.5054153528511,-4.23140216462318,-4.17501246528956,-4.06645705873521,-4.15696492420377,-3.92698437056831,-3.80263062865695,-3.7156752769011,-3.57515798881224,-3.7069212326147,-3.45232226917831,-3.30849970237655,-3.36390159691846,-3.20640392337288,-3.34875674572272,-3.03809712433176,-2.8200829265281,-2.76519214448956,-2.61056511539402,-2.60039831264528,-2.59460991487996,-2.26048391697541,-2.36467328530747,-2.25145481189244,-2.29925065840517,-2.10514506506839,-1.93735187577376,-1.88499380508804,-1.76768363217047,-1.55748608492709,-1.63463265106866,-1.46548909509144,-1.4611903359739,-1.22630362481095,-1.44265309478927,-1.31685785472013,-1.142247611889,-1.24686290813294,-0.940350357343151,-0.940875475282616,-0.648039980661181,-0.210902529266891,-0.826395184771329,-1.27007343380858,-1.81101568583375,-Inf,-0.755339655816496,0.203204482710338,0.292136636134472,-Inf,-Inf,-Inf,-Inf,NA
"1929",-3.10867703257013,-4.73984508931469,-5.46013066271064,-5.72021678111963,-6.17298642373137,-6.42286303724265,-6.52726615694415,-6.63239885622099,-6.70726641823273,-6.74139374176691,-6.77497416774832,-6.83172059270614,-6.87238813514485,-6.88014011194916,-6.86278191333941,-6.74224084050456,-6.50496039942985,-6.56985549036974,-6.42780131888323,-6.03855615464183,-6.2007051932532,-6.03604359050595,-6.12843040218114,-5.89506405282167,-5.70718826779103,-5.76385100112232,-5.83925861421865,-5.75813306940628,-5.75402369109295,-5.62183389200903,-5.6187981507512,-5.84477016795718,-5.68692535758978,-5.58786785005984,-5.55734719642666,-5.47076780354673,-5.42797057477491,-5.53606707025161,-5.38256891899563,-5.41440184556884,-5.353407332866,-5.56046165521198,-5.12874338257658,-5.26992429204682,-5.20228017835109,-5.09782850579863,-5.18160156685208,-5.14405240753661,-4.86796454293209,-4.7522790510263,-4.73801609932152,-4.91947005634416,-4.59028157349434,-4.68572969384651,-4.6173439869198,-4.63635130347167,-4.45787149896721,-4.44441280710998,-4.20975541373343,-4.18127594241156,-4.15517795582985,-4.1502801945524,-3.99987109600134,-3.8657121025649,-3.87429378861814,-3.57419454603579,-3.58164070344434,-3.51391825172627,-3.40306913229495,-3.37208528111871,-3.15477489946168,-3.21867584486553,-2.99605232476492,-2.86428304713379,-2.74582995293909,-2.63751252344298,-2.55371668084842,-2.60619331599609,-2.2986827171768,-2.28030514463633,-2.21292722106351,-2.34516905553534,-2.05354769963503,-2.01877550895614,-1.76026661613907,-1.73254949461212,-1.54023372994156,-1.49631907057126,-1.45416215146234,-1.50168276619403,-1.29881476043075,-1.26107945479975,-1.08791570167986,-1.1333528128725,-1.05168671891777,-1.02853600428492,-1.19506261819618,-0.700421574926858,-0.582099666575505,-0.320874909807553,-1.63429428843297,-0.462894558675249,-0.735167809822558,-0.229788077366212,0.0041752714104756,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
"1930",-3.12165837415284,-4.70521154016832,-5.63323081870526,-6.08709477812323,-6.22364884307434,-6.43400866345757,-6.62860953755264,-6.82249543503131,-6.99440308570781,-7.09770586294058,-7.1074264741112,-7.09649740357901,-7.1025543572872,-7.09288076310883,-7.05509586688085,-6.92591924960981,-6.64155223820748,-6.58857453947098,-6.43712684496756,-6.33790631476668,-6.24249330191173,-5.99828777245611,-6.06317539466198,-5.88314840362452,-5.93395064090738,-5.91006890890399,-5.77764432325466,-5.77796737284558,-5.77409764857123,-5.76736145629907,-5.7686410470047,-5.92642615092876,-5.70058758375968,-5.88099709408201,-5.735582787206,-5.78901361901886,-5.69730350855849,-5.67607003608967,-5.42615073805792,-5.54421790498486,-5.45590728712281,-5.55217789052431,-5.23384134736367,-5.52021169846181,-5.36509840023839,-5.086275208305,-5.17168471561467,-5.23496705104727,-4.97710381088746,-5.01886909902336,-5.01539661119797,-4.95416044716828,-4.85967541374531,-4.75425040900224,-4.65341549861609,-4.6108864929842,-4.55952782810939,-4.47168879461361,-4.45365153834918,-4.36183192738836,-4.2062598468506,-4.37994879487892,-4.07289623101623,-3.90842946991802,-3.80343769501471,-3.6743455843369,-3.73454650029739,-3.66239332887811,-3.49469520477747,-3.40592855603806,-3.28940559105873,-3.38593445499624,-3.06298380491123,-2.93290772042076,-2.87259471011348,-2.61658376265234,-2.59973854434813,-2.66632781205879,-2.4344150766931,-2.36505641891936,-2.34979201115914,-2.47731950510057,-2.19583154805221,-2.16966388649522,-1.93611725633745,-1.91399490211073,-1.79590002952897,-1.73059475799205,-1.73160554640831,-1.46548909509144,-1.31708551295758,-1.72460749114608,-1.46189329035178,-1.23721595210738,-1.14203140278575,-1.22174649131426,-1.22769871765397,-1.19303616135865,-0.689284649745648,-1.74064059004995,-0.681412304341597,-0.773446587844675,-0.908595416906749,-0.887890367352853,-Inf,0.701515567730452,-Inf,-Inf,-Inf,-Inf,-Inf
